cbench-consumer-tiff2dither/tif_dirinfo/tagCompare,5358.320312,6553.733398
cbench-consumer-tiff2dither/tif_lzw/TIFFInitLZW,16625.279297,6497.372070
cbench-consumer-tiff2dither/tif_predict/PredictorVSetField,10674.870117,6498.385742
cbench-consumer-tiff2dither/tif_strip/TIFFNumberOfStrips,5587.915039,6505.000000
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchLongArray,5379.058594,6553.733398
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchStripThing,21654.138672,6497.349609
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchData,16278.854492,6497.349609
cbench-consumer-tiff2dither/tif_dirread/cvtRational,5391.109375,6497.515625
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchRational,16228.615234,7134.172852
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchString,10770.235352,6498.385742
cbench-consumer-tiff2dither/tif_dir/_TIFFsetByteArray,16297.513672,7089.322266
cbench-consumer-tiff2dither/tif_tile/TIFFTileRowSize,5415.285645,6497.863281
cbench-consumer-tiff2dither/tif_tile/TIFFVTileSize,10904.574219,6497.350098
cbench-consumer-tiff2dither/tif_strip/TIFFScanlineSize,5415.967285,7461.110352
cbench-consumer-tiff2dither/tif_predict/PredictorVGetField,10805.916016,6498.576660
cbench-consumer-tiff2dither/tif_dir/TIFFVGetField,15167.120117,7272.898438
cbench-consumer-tiff2dither/tif_dir/setExtraSamples,11010.617188,6497.349609
cbench-consumer-tiff2dither/tif_strip/_TIFFDefaultStripSize,5564.358398,6500.952637
cbench-consumer-tiff2dither/tif_getimage/makebwmap,15463.173828,6497.349609
cbench-consumer-tiff2dither/tif_getimage/setupMap,24648.259766,6497.349609
cbench-consumer-tiff2dither/tif_getimage/buildMap,10965.451172,6497.349609
cbench-consumer-tiff2dither/tif_strip/TIFFVStripSize,10933.387695,6497.368652
cbench-consumer-tiff2dither/tif_strip/TIFFStripSize,10843.634766,7461.110352
cbench-consumer-tiff2dither/tif_getimage/setorientation,5799.093262,6497.351074
cbench-consumer-tiff2dither/tif_strip/TIFFComputeStrip,5478.841309,6500.952637
cbench-consumer-tiff2dither/tif_read/TIFFCheckRead,5491.134277,6498.385742
cbench-consumer-tiff2dither/tif_read/TIFFReadBufferSetup,11776.669922,6497.350586
cbench-consumer-tiff2dither/tif_read/TIFFReadRawStrip1,18411.001953,6497.356934
cbench-consumer-tiff2dither/tif_lzw/LZWSetupDecode,19157.833984,6497.350586
cbench-consumer-tiff2dither/tif_predict/PredictorSetup,5692.837891,6497.349609
cbench-consumer-tiff2dither/tif_predict/PredictorSetupDecode,17723.513672,6497.349609
cbench-consumer-tiff2dither/tif_lzw/LZWPreDecode,12510.821289,7082.073242
cbench-consumer-tiff2dither/tif_read/TIFFStartStrip,17248.376953,6719.458496
cbench-consumer-tiff2dither/tif_read/TIFFFillStrip,23044.162109,6497.349609
cbench-consumer-tiff2dither/tif_read/TIFFReadEncodedStrip,36735.304688,6497.349609
cbench-consumer-tiff2dither/tif_getimage/putgreytile,226004.140625,7083.046875
cbench-consumer-tiff2dither/tif_getimage/gtStripContig,58527.582031,6497.349609
cbench-consumer-tiff2dither/tif_getimage/TIFFRGBAImageGet,11208.860352,6505.000000
cbench-consumer-tiff2dither/tif_getimage/TIFFRGBAImageEnd,11170.593750,7082.065430
cbench-consumer-tiff2dither/tif_getimage/TIFFReadRGBAImage,23037.455078,18794.474609
cbench-consumer-tiff2dither/tif_write/TIFFSetupStrips,32561.427734,6497.349609
cbench-consumer-tiff2dither/tif_write/TIFFWriteCheck,21840.458984,6497.349609
cbench-consumer-tiff2dither/tif_write/TIFFWriteBufferSetup,11295.018555,6497.349609
cbench-consumer-tiff2dither/tif_packbits/PackBitsPreEncode,10809.846680,7461.110352
cbench-consumer-tiff2dither/tif_packbits/PackBitsEncodeChunk,68194.882812,6497.368652
cbench-consumer-tiff2dither/tif_write/TIFFAppendToStrip,17177.748047,6497.359375
cbench-consumer-tiff2dither/tif_write/TIFFWriteEncodedStrip,28192.970703,6497.349609
cbench-consumer-tiff2dither/tiff2rgba/cvt_whole_image,1813921.375000,6497.349609
cbench-consumer-tiff2dither/tiff2rgba/tiffcvt,129882.093750,6497.349609
cbench-consumer-tiff2dither/tif_dirwrite/TIFFLinkDirectory,21514.564453,6497.349609
cbench-consumer-tiff2dither/tif_dirwrite/TIFFSetupShortLong,5392.881348,7089.131348
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteData,16183.511719,6497.349609
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteShortArray,8183.414062,6497.351074
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWritePerSampleShorts,16593.875000,6497.359375
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteLongArray,10624.018555,6553.733398
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteRationalArray,21764.470703,7082.063477
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteByteArray,10831.301758,6498.054199
cbench-consumer-tiff2dither/tif_lzw/LZWCleanup,16294.869141,7085.613770
cbench-consumer-tiff2dither/tif_close/TIFFClose,43409.695312,7082.541016
cbench-consumer-tiff2dither/tif_flush/TIFFFlushData,5557.224121,6497.935059
cbench-consumer-tiff2dither/tif_flush/TIFFFlush,10916.625000,6497.359863
cbench-consumer-tiff2dither/ctuning-rtl/main,3684314.000000,7082.196777
